SiteID,CompanyCode,ARSubledgerCode,PartNumber,WarehouseCode,TransactionDate,LineNumber,TransactionType,ReferenceNumber,ReferenceDescription,Quantity,AllocationType,AllocationCompany,AllocationAccount,Notes,APSubledgerCode,SupplierCode,PurchaseOrderNumber,UnitCost,InventoryCost,ETLUserID,ETLDateCreated,ETLDateModified
ADVDAS,AD,AR,P-W436-015,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,0.63,LUKE,2016-12-08 17:03:37,2016-12-08 17:03:37
ADVDAS,AD,AR,P-W436-102,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,0.55,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W437-131,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,1.845,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W437-168,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,12,,,,,,,,0,0.59,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W437-211,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,44,,,,,,,,0,0.64,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W437-250,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,1.18,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W438-101,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,10,,,,,,,,0,0.45,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W439-211,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,1.46,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W447-010,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,0.7,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W447-012,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,265,,,,,,,,0,0.54,LUKE,2016-12-08 17:03:38,2016-12-08 17:03:38
ADVDAS,AD,AR,P-W447-015,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,0.8,LUKE,2016-12-08 17:03:39,2016-12-08 17:03:39
ADVDAS,AD,AR,P-W457-007,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,2.241,LUKE,2016-12-08 17:03:39,2016-12-08 17:03:39
ADVDAS,AD,AR,P-W457-010,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,3.63,LUKE,2016-12-08 17:03:39,2016-12-08 17:03:39
ADVDAS,AD,AR,P-W457-012,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,12,,,,,,,,0,8.06,LUKE,2016-12-08 17:03:39,2016-12-08 17:03:39
ADVDAS,AD,AR,P-W457-015,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,34,,,,,,,,0,8.32,LUKE,2016-12-08 17:03:39,2016-12-08 17:03:39
ADVDAS,AD,AR,R-1016,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,83.578,LUKE,2016-12-08 17:03:56,2016-12-08 17:03:56
ADVDAS,AD,AR,R-1041,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,3.453,LUKE,2016-12-08 17:03:56,2016-12-08 17:03:56
ADVDAS,AD,AR,R-1044,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,4.88,LUKE,2016-12-08 17:03:56,2016-12-08 17:03:56
ADVDAS,AD,AR,R-134,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,2.018,LUKE,2016-12-08 17:03:56,2016-12-08 17:03:56
ADVDAS,AD,AR,R-1429008,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,108.45,LUKE,2016-12-08 17:03:56,2016-12-08 17:03:56
ADVDAS,AD,AR,R-14A2,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,15,LUKE,2016-12-08 17:03:56,2016-12-08 17:03:56
ADVDAS,AD,AR,R-14RMP,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,8.15,LUKE,2016-12-08 17:03:56,2016-12-08 17:03:56
ADVDAS,AD,AR,R-15A2,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,18.5,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-16,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,9.907,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-16G,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,1.744,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-2847A,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,340,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-2847-A16,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,55,,,,,,,,0,1.354,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-2847-B16,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,20,,,,,,,,0,2.25,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-2B,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,0.5,,,,,,,,0,68.2,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-3040,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,338.42,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-406-14,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,17.228,LUKE,2016-12-08 17:03:57,2016-12-08 17:03:57
ADVDAS,AD,AR,R-406-17,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,38.842,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-406-22,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,8.6,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40BS,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,18,,,,,,,,0,0.92,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40BS2,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,15,,,,,,,,0,1.15,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40MP-DFL,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,5.28,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40MP-G2,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,1.526,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40MP-S,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,16,,,,,,,,0,1.21,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40MP-S2,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,25,,,,,,,,0,1.33,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40MP-SFL,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,12,,,,,,,,0,2.895,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40MP-US15,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,27.317,LUKE,2016-12-08 17:03:58,2016-12-08 17:03:58
ADVDAS,AD,AR,R-40MP-UW1,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,49,,,,,,,,0,0.45,LUKE,2016-12-08 17:03:59,2016-12-08 17:03:59
ADVDAS,AD,AR,R-7006011,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,28,LUKE,2016-12-08 17:03:59,2016-12-08 17:03:59
ADVDAS,AD,AR,R-7360,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,2.385,LUKE,2016-12-08 17:03:59,2016-12-08 17:03:59
ADVDAS,AD,AR,R-7814,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,3.2,LUKE,2016-12-08 17:03:59,2016-12-08 17:03:59
ADVDAS,AD,AR,R-845-24,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,17.262,LUKE,2016-12-08 17:03:59,2016-12-08 17:03:59
ADVDAS,AD,AR,RADHOSE,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,24,,,,,,,,0,1.99,LUKE,2016-12-08 17:04:05,2016-12-08 17:04:05
ADVDAS,AD,AR,RADHOSE4,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,3.726,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RADHOSE-A,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,3.809,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RADHOSE-B,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,1.73,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,R-AL6U,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,72,,,,,,,,0,2.719,LUKE,2016-12-08 17:03:59,2016-12-08 17:03:59
ADVDAS,AD,AR,R-ATS/406,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,38.105,LUKE,2016-12-08 17:03:59,2016-12-08 17:03:59
ADVDAS,AD,AR,R-B2,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,4.35,LUKE,2016-12-08 17:04:00,2016-12-08 17:04:00
ADVDAS,AD,AR,R-BTV40,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,277.6,LUKE,2016-12-08 17:04:00,2016-12-08 17:04:00
ADVDAS,AD,AR,RD107,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,4.172,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RD110,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,52,,,,,,,,0,5,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RD532,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,15.56,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RD544,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,15.675,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RD548-1,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,92,,,,,,,,0,20.289,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RD579,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,19,,,,,,,,0,9.025,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RD588,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,25,,,,,,,,0,16.217,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,RD589,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,25,,,,,,,,0,17.55,LUKE,2016-12-08 17:04:06,2016-12-08 17:04:06
ADVDAS,AD,AR,REC-TWIST-20,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,21,,,,,,,,0,21.46,LUKE,2016-12-08 17:02:42,2016-12-08 17:02:42
ADVDAS,AD,AR,RED/B-1/8X1/2,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,1.33,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,RED/B-12X14,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,2.23,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REDLIGHT,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,16.31,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-010-1483,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,75.37,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-012-1549,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,104.96,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-040016637,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,49.3,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,"REF-1/2""HUB",MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,5.53,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-1101,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,59,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-11013,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,6.5,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-11052,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,40.4,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-11053,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,20.69,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-11054,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,24.5,LUKE,2016-12-08 17:04:07,2016-12-08 17:04:07
ADVDAS,AD,AR,REF-11068,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,20.798,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-11069,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,34,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-11070,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,43.55,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-11165,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,20.8,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-11201,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,14,,,,,,,,0,1.904,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-118SD,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,134,,,,,,,,0,3.98,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-118X38,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,115,,,,,,,,0,0.574,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12005,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,3.4,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12010,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,6.551,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12032,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,8.252,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12036,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,9.95,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12041,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,10.449,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12043,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,12.617,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12045,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,15.785,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12048,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,16.039,LUKE,2016-12-08 17:04:08,2016-12-08 17:04:08
ADVDAS,AD,AR,REF-12049,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,17.368,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-12050,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,19.8,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-12051,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,18.45,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-12504,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,10.35,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-12SD,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,62,,,,,,,,0,1.02,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-12X38,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,10,,,,,,,,0,0.433,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-14SD,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,87,,,,,,,,0,0.78,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-151365-A,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,97.69,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-160990,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,57,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,"REF-18""RADFAN",MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,0,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-19003,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,53.664,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-19004,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,51.366,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-19005,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,42.69,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-19006,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,59.8,LUKE,2016-12-08 17:04:09,2016-12-08 17:04:09
ADVDAS,AD,AR,REF-19008,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,33.73,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-3012300,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,53.9,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-3014300,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,47.44,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-32391,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,10.35,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-3410,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,99.32,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-3417,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,37.64,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-34SD,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,152,,,,,,,,0,1.89,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-34X38,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,67,,,,,,,,0,0.458,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-38SD,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,35,,,,,,,,0,0.75,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-38X38,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,15,,,,,,,,0,0.615,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-4148-08,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,16,,,,,,,,0,14.333,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-4171-75,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,9.85,LUKE,2016-12-08 17:04:10,2016-12-08 17:04:10
ADVDAS,AD,AR,REF-42235,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,125,,,,,,,,0,4.146,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-4383-07,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,33,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-516SD,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,35,,,,,,,,0,1.018,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-58SD,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,149,,,,,,,,0,1.425,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-58X38,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,46,,,,,,,,0,0.317,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-69611,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,12.17,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-76310,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,4.205,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-78SD,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,60,,,,,,,,0,2.655,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-78X38,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,47,,,,,,,,0,3.15,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-914500,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,205,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-A14835,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,46,LUKE,2016-12-08 17:04:11,2016-12-08 17:04:11
ADVDAS,AD,AR,REF-A14836,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,47.49,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-A17864,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,39,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-A19AAC,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,120,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-A19ABC-24C,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,59,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-A30-301,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,0,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-A419ABC-1C,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,79.632,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-A99BB-200,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,27.692,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-AE15504,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,64.13,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-B11-873,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,39.81,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-B28,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,0.45,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-BPV31,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,3.95,LUKE,2016-12-08 17:04:12,2016-12-08 17:04:12
ADVDAS,AD,AR,REF-C163S,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,26.44,LUKE,2016-12-08 17:04:13,2016-12-08 17:04:13
ADVDAS,AD,AR,REF-C166STHH,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,49.31,LUKE,2016-12-08 17:04:13,2016-12-08 17:04:13
ADVDAS,AD,AR,REF-C167STHH,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,57.57,LUKE,2016-12-08 17:04:13,2016-12-08 17:04:13
